Linux    OSW v2.1.1
zzz ***Mon Oct 17 16:00:44 UTC 2016
F S UID        PID  PPID  C PRI  NI ADDR SZ WCHAN  STIME TTY          TIME CMD
0 S oracle    9117     1  0  80   0 - 1121629 semtim 2015 ?       00:22:07 ora_arc5_BLOGSA2
0 S oracle    9121     1  0  80   0 - 1125671 semtim 2015 ?       00:07:18 ora_arc6_BLOGSA2
0 S oracle    9125     1  0  80   0 - 1125670 semtim 2015 ?       00:07:24 ora_arc7_BLOGSA2
0 S oracle    9133     1  0  80   0 - 1129767 semtim 2015 ?       00:07:24 ora_arc9_BLOGSA2
0 S oracle    9137     1  0  80   0 - 1129783 semtim 2015 ?       00:07:22 ora_arca_BLOGSA2
0 S oracle    9141     1  0  80   0 - 1129767 semtim 2015 ?       00:07:27 ora_arcb_BLOGSA2
0 S oracle    9146     1  0  80   0 - 1129767 semtim 2015 ?       00:07:21 ora_arcc_BLOGSA2
0 S oracle    9150     1  0  80   0 - 1121586 semtim 2015 ?       00:07:19 ora_arcd_BLOGSA2
0 S oracle    9154     1  0  80   0 - 1129784 semtim 2015 ?       00:07:24 ora_arce_BLOGSA2
0 S oracle    9158     1  0  80   0 - 1129785 semtim 2015 ?       00:07:24 ora_arcf_BLOGSA2
0 S oracle    9163     1  0  80   0 - 1129784 semtim 2015 ?       00:07:18 ora_arcg_BLOGSA2
0 S oracle    9167     1  0  80   0 - 1129768 semtim 2015 ?       00:07:21 ora_arch_BLOGSA2
0 S oracle    9171     1  0  80   0 - 1129766 semtim 2015 ?       00:07:20 ora_arci_BLOGSA2
0 S oracle    9176     1  0  80   0 - 1121577 semtim 2015 ?       00:07:22 ora_arcj_BLOGSA2
0 S oracle    9181     1  0  80   0 - 1125648 semtim 2015 ?       00:07:18 ora_arck_BLOGSA2
0 S oracle    9186     1  0  80   0 - 1125638 semtim 2015 ?       00:07:20 ora_arcl_BLOGSA2
0 S oracle    9190     1  0  80   0 - 1116906 semtim 2015 ?       00:07:23 ora_arcm_BLOGSA2
0 S oracle    9195     1  0  80   0 - 1125638 semtim 2015 ?       00:07:23 ora_arcn_BLOGSA2
0 S oracle    9199     1  0  80   0 - 1116906 semtim 2015 ?       00:07:23 ora_arco_BLOGSA2
0 S oracle    9203     1  0  80   0 - 1125637 semtim 2015 ?       00:07:26 ora_arcp_BLOGSA2
0 S oracle    9207     1  0  80   0 - 1116906 semtim 2015 ?       00:07:24 ora_arcq_BLOGSA2
0 S oracle    9211     1  0  80   0 - 1125637 semtim 2015 ?       00:07:26 ora_arcr_BLOGSA2
0 S oracle    9215     1  0  80   0 - 1125648 semtim 2015 ?       00:07:21 ora_arcs_BLOGSA2
0 S oracle    9219     1  0  80   0 - 1125637 semtim 2015 ?       00:07:25 ora_arct_BLOGSA2
0 S oracle    9242     1  0  80   0 - 1108781 semtim 2015 ?       00:12:27 ora_gtx0_BLOGSA2
0 S oracle    9246     1  0  80   0 - 1108927 semtim 2015 ?       00:26:25 ora_rcbg_BLOGSA2
0 S oracle    9251     1  0  80   0 - 1108781 poll_s 2015 ?       00:17:22 ora_qmnc_BLOGSA2
0 S oracle    9259     1  0  80   0 - 1109445 poll_s 2015 ?       00:16:31 ora_q000_BLOGSA2
0 S oracle    9260     1  0  80   0 - 1110601 sk_wai Oct14 ?      00:00:05 oracleBLOGSA2 (LOCAL=NO)
0 S oracle    9271     1  0  80   0 - 1109580 pipe_w 2015 ?       00:00:00 oracleBLOGSA2 (DESCRIPTION=(LOCAL=YES)(ADDRESS=(PROTOCOL=beq)))
0 S oracle    9310     1  0  80   0 - 1110479 semtim 2015 ?       03:35:48 ora_cjq0_BLOGSA2
0 S oracle    9535     1  0  80   0 - 1110602 sk_wai Oct10 ?      00:19:08 oracleBLOGSA2 (LOCAL=NO)
0 S oracle    9846     1  0  80   0 - 1110602 sk_wai Oct14 ?      00:00:12 oracleBLOGSA2 (LOCAL=NO)
5 S nscd      9977     1  0  80   0 - 32408 epoll_ 16:19 ?        00:00:00 /usr/sbin/nscd
0 S oracle   10142     1  0  80   0 - 1110444 sk_wai 16:20 ?      00:00:04 oracleBLOGSA2 (LOCAL=NO)
0 S oracle   10253     1  0  80   0 - 1110603 sk_wai 10:49 ?      00:00:05 oracleBLOGSA2 (LOCAL=NO)
0 S oracle   10293     1  1  80   0 - 1110704 sk_wai 16:20 ?      00:00:12 oracleBLOGSA2 (LOCAL=NO)
0 S oracle   10317     1  0  80   0 - 1110602 sk_wai Oct15 ?      00:00:49 oracleBLOGSA2 (LOCAL=NO)
0 S oracle   10319     1  0  80   0 - 1110603 sk_wai Oct15 ?      00:00:08 oracleBLOGSA2 (LOCAL=NO)
0 S oracle   11699     1  0  80   0 - 1110601 sk_wai Oct13 ?      00:00:09 oracleBLOGSA2 (LOCAL=NO)
0 S oracle   11727     1  0  80   0 - 1110858 sk_wai Oct10 ?      00:21:27 oracleBLOGSA2 (LOCAL=NO)
0 S oracle   11735     1  0  80   0 - 1110858 sk_wai Oct10 ?      00:23:31 oracleBLOGSA2 (LOCAL=NO)
0 S oracle   11743     1  0  80   0 - 1111115 sk_wai Oct10 ?      00:05:28 oracleBLOGSA2 (LOCAL=NO)
0 S oracle   11756     1  0  80   0 - 1110448 sk_wai Oct10 ?      00:00:00 oracleBLOGSA2 (LOCAL=NO)
0 S oracle   11760     1  0  80   0 - 1110860 sk_wai Oct10 ?      00:33:41 oracleBLOGSA2 (LOCAL=NO)
0 S oracle   12730     1  0  80   0 - 1110602 sk_wai Oct12 ?      00:00:11 oracleBLOGSA2 (LOCAL=NO)
0 S oracle   12825     1  1  80   0 - 1110449 sk_wai 16:25 ?      00:00:07 oracleBLOGSA2 (LOCAL=NO)
0 S oracle   12914     1  0  80   0 - 1110602 sk_wai Oct16 ?      00:00:05 oracleBLOGSA2 (LOCAL=NO)
0 S oracle   13147     1  0  80   0 - 1110874 sk_wai Oct16 ?      00:00:01 oracleBLOGSA2 (LOCAL=NO)
0 S oracle   13262     1  0  80   0 - 1111113 sk_wai Oct16 ?      00:00:02 oracleBLOGSA2 (LOCAL=NO)
0 S oracle   13427     1  0  80   0 - 1110858 sk_wai Oct11 ?      00:00:18 oracleBLOGSA2 (LOCAL=NO)
0 S oracle   13701     1  0  80   0 - 1110603 sk_wai Oct10 ?      00:03:40 oracleBLOGSA2 (LOCAL=NO)
0 S oracle   13710     1  0  80   0 - 1110706 sk_wai Oct10 ?      00:00:54 oracleBLOGSA2 (LOCAL=NO)
0 S oracle   13730     1  0  80   0 - 1110601 sk_wai Oct10 ?      00:00:29 oracleBLOGSA2 (LOCAL=NO)
0 S oracle   13734     1  0  80   0 - 1110602 sk_wai Oct10 ?      00:01:15 oracleBLOGSA2 (LOCAL=NO)
0 S oracle   13739     1  0  80   0 - 1110859 sk_wai Oct10 ?      00:02:37 oracleBLOGSA2 (LOCAL=NO)
0 S oracle   13743     1  0  80   0 - 1110859 sk_wai Oct10 ?      00:06:08 oracleBLOGSA2 (LOCAL=NO)
0 S oracle   13853     1  0  80   0 - 1110603 sk_wai Oct16 ?      00:00:07 oracleBLOGSA2 (LOCAL=NO)
0 S oracle   13936     1  0  80   0 - 1110602 sk_wai Oct14 ?      00:00:07 oracleBLOGSA2 (LOCAL=NO)
0 S oracle   14330     1  0  80   0 - 1110603 sk_wai Oct11 ?      00:00:12 oracleBLOGSA2 (LOCAL=NO)
0 S oracle   14795     1  1  80   0 - 1110706 sk_wai 16:26 ?      00:00:09 oracleBLOGSA2 (LOCAL=NO)
0 S oracle   14842     1  0  80   0 - 1110601 sk_wai Oct12 ?      00:00:03 oracleBLOGSA2 (LOCAL=NO)
0 S oracle   15015     1  0  80   0 - 1110602 sk_wai Oct15 ?      00:00:04 oracleBLOGSA2 (LOCAL=NO)
0 S oracle   15466     1  0  80   0 - 1109758 semtim 16:28 ?      00:00:00 ora_w000_BLOGSA2
0 S oracle   15552     1  0  80   0 - 1110602 sk_wai Oct12 ?      00:02:56 oracleBLOGSA2 (LOCAL=NO)
0 S oracle   15608     1  0  80   0 - 1108781 semtim 2015 ?       00:24:09 ora_smco_BLOGSA2
0 S oracle   16165     1  0  80   0 - 1110600 sk_wai 01:50 ?      00:00:10 oracleBLOGSA2 (LOCAL=NO)
0 S oracle   16503     1  0  80   0 - 1111114 sk_wai Oct15 ?      00:00:05 oracleBLOGSA2 (LOCAL=NO)
0 S oracle   16574     1  0  80   0 - 1110859 sk_wai Oct16 ?      00:00:05 oracleBLOGSA2 (LOCAL=NO)
0 S oracle   16607     1  0  80   0 - 1110603 sk_wai 12:50 ?      00:00:06 oracleBLOGSA2 (LOCAL=NO)
0 S oracle   17048     1  0  80   0 - 1110602 sk_wai Oct12 ?      00:00:09 oracleBLOGSA2 (LOCAL=NO)
0 S oracle   17228     1  0  80   0 -  8877 hrtime Jan20 ?        00:26:24 /u01/app/oracle/product/emagent/agent12c/core/12.1.0.4.0/perl/bin/perl /u01/app/oracle/product/emagent/agent12c/core/12.1.0.4.0/bin/emwd.pl agent /u01/app/oracle/product/emagent/agent12c/agent_inst/sysman/log/emagent.nohup
0 S oracle   17266     1  0  80   0 - 1110601 sk_wai 00:56 ?      00:00:00 oracleBLOGSA2 (LOCAL=NO)
0 S oracle   17305 17228  0  80   0 - 184896 futex_ Jan20 ?       20:40:18 /u01/app/oracle/product/emagent/agent12c/core/12.1.0.4.0/jdk/bin/java -Xmx128m -server -Djava.security.egd=file:///dev/./urandom -Dsun.lang.ClassLoader.allowArraySyntax=true -XX:+UseLinuxPosixThreadCPUClocks -XX:+UseConcMarkSweepGC -XX:+CMSClassUnloadingEnabled -XX:+UseCompressedOops -Dwatchdog.pid=17228 -cp /u01/app/oracle/product/emagent/agent12c/core/12.1.0.4.0/jdbc/lib/ojdbc5.jar:/u01/app/oracle/product/emagent/agent12c/core/12.1.0.4.0/ucp/lib/ucp.jar:/u01/app/oracle/product/emagent/agent12c/core/12.1.0.4.0/modules/oracle.http_client_11.1.1.jar:/u01/app/oracle/product/emagent/agent12c/core/12.1.0.4.0/lib/xmlparserv2.jar:/u01/app/oracle/product/emagent/agent12c/core/12.1.0.4.0/lib/jsch.jar:/u01/app/oracle/product/emagent/agent12c/core/12.1.0.4.0/lib/optic.jar:/u01/app/oracle/product/emagent/agent12c/core/12.1.0.4.0/modules/oracle.dms_11.1.1/dms.jar:/u01/app/oracle/product/emagent/agent12c/core/12.1.0.4.0/modules/oracle.odl_11.1.1/ojdl.jar:/u01/app/oracle/product/emagent/agent12c/core/12.1.0.4.0/modules/oracle.odl_11.1.1/ojdl2.jar:/u01/app/oracle/product/emagent/agent12c/core/12.1.0.4.0/sysman/jlib/log4j-core.jar:/u01/app/oracle/product/emagent/agent12c/core/12.1.0.4.0/jlib/gcagent_core.jar:/u01/app/oracle/product/emagent/agent12c/core/12.1.0.4.0/sysman/jlib/emagentSDK-intg.jar:/u01/app/oracle/product/emagent/agent12c/core/12.1.0.4.0/sysman/jlib/emagentSDK.jar oracle.sysman.gcagent.tmmain.TMMain
0 S oracle   17936     1  0  80   0 - 1110602 sk_wai Oct12 ?      00:00:58 oracleBLOGSA2 (LOCAL=NO)
0 S oracle   17951     1  0  80   0 - 1109080 sk_wai Jan20 ?      00:14:26 oracleBLOGSA2 (LOCAL=NO)
0 S oracle   17957     1  0  80   0 - 1109080 sk_wai Jan20 ?      00:08:36 oracleBLOGSA2 (LOCAL=NO)
0 S root     18771  3258  0  80   0 -   950 hrtime 16:34 ?        00:00:00 /bin/sleep 30
0 S oracle   18777     1  1  80   0 - 1110699 sk_wai 16:34 ?      00:00:00 oracleBLOGSA2 (LOCAL=NO)
0 S oracle   18784     1  4  80   0 - 1110443 sk_wai 16:34 ?      00:00:00 oracleBLOGSA2 (LOCAL=NO)
0 S root     18882 19142  0  80   0 - 16235 wait   16:34 ?        00:00:00 /usr/bin/ksh ./oswsub.sh /var/log/ops/os-watcher/archive/oswvmstat/acmsdbv2024_vmstat_16.10.17.1600.dat vmstat 1 3
0 S root     18883 19142  0  80   0 - 16235 wait   16:34 ?        00:00:00 /usr/bin/ksh ./oswsub.sh /var/log/ops/os-watcher/archive/oswmpstat/acmsdbv2024_mpstat_16.10.17.1600.dat mpstat 1 3
0 S root     18885 19142  0  80   0 - 16235 wait   16:34 ?        00:00:00 /usr/bin/ksh ./oswlnxio.sh /var/log/ops/os-watcher/archive/oswiostat/acmsdbv2024_iostat_16.10.17.1600.dat
0 S root     18886 19142  0  80   0 - 16235 wait   16:34 ?        00:00:00 /usr/bin/ksh ./oswlnxtop.sh /var/log/ops/os-watcher/archive/oswtop/acmsdbv2024_top_16.10.17.1600.dat
0 S root     18887 19142  0  80   0 - 16235 wait   16:34 ?        00:00:00 /usr/bin/ksh ./oswsub.sh /var/log/ops/os-watcher/archive/oswps/acmsdbv2024_ps_16.10.17.1600.dat ps -elf
0 S root     18889 19142  0  80   0 - 16235 wait   16:34 ?        00:00:00 /usr/bin/ksh ./oswsub.sh /var/log/ops/os-watcher/archive/oswslabinfo/acmsdbv2024_slabinfo_16.10.17.1600.dat cat /proc/slabinfo
0 S root     18894 18885  0  80   0 - 14737 pause  16:34 ?        00:00:00 iostat -x 3 3
0 S root     18895 18885  0  80   0 - 15981 unix_s 16:34 ?        00:00:00 awk BEGIN{skip=0; pr=0}?/^avg-cpu: /{if (skip==1) { pr=1} else {skip=1}}?pr == 1 {print}
0 S root     18897 18882  0  80   0 -  1465 hrtime 16:34 ?        00:00:00 vmstat 1 3
0 S root     18903 18883  0  80   0 - 14737 pause  16:34 ?        00:00:00 mpstat 1 3
4 R root     18904 18887  0  80   0 - 17455 -      16:34 ?        00:00:00 ps -elf
0 R root     18905 18889  0  80   0 - 14732 -      16:34 ?        00:00:00 cat /proc/slabinfo
0 S root     19142     1  0  80   0 - 16267 pause  May30 ?        00:18:35 /usr/bin/ksh ./OSWatcher.sh 60 168 gzip
0 S root     19198 19142  0  80   0 - 16267 pause  May30 ?        00:31:46 /usr/bin/ksh ./OSWatcherFM.sh 168
1 S root     19238     1  0  80   0 - 22538 poll_s Apr29 ?        00:01:15 /etc/observiced -b
0 S oracle   19261     1  0  80   0 - 1110603 sk_wai Oct13 ?      00:00:02 oracleBLOGSA2 (LOCAL=NO)
0 S oracle   19293     1  0  80   0 - 1110603 sk_wai Oct14 ?      00:00:08 oracleBLOGSA2 (LOCAL=NO)
0 S oracle   19589     1  0  80   0 - 1110858 sk_wai Oct16 ?      00:00:06 oracleBLOGSA2 (LOCAL=NO)
5 S root     20411     1  0  80   0 - 34967 poll_s Oct16 ?        00:00:04 /usr/bin/ruby /usr/bin/puppet agent
0 S oracle   20795     1  0  80   0 - 1110602 sk_wai Oct14 ?      00:00:06 oracleBLOGSA2 (LOCAL=NO)
0 S oracle   20852     1  0  80   0 - 1110602 sk_wai Oct15 ?      00:00:08 oracleBLOGSA2 (LOCAL=NO)
0 S oracle   21137     1  0  80   0 - 1110601 sk_wai Oct12 ?      00:00:03 oracleBLOGSA2 (LOCAL=NO)
0 S oracle   21527     1  0  80   0 - 1110858 sk_wai Oct16 ?      00:00:11 oracleBLOGSA2 (LOCAL=NO)
0 S oracle   21635     1  0  80   0 - 1110602 sk_wai Oct13 ?      00:00:12 oracleBLOGSA2 (LOCAL=NO)
0 S oracle   22168     1  0  80   0 - 1110729 sk_wai 14:50 ?      00:00:06 oracleBLOGSA2 (LOCAL=NO)
1 S root     22238     1  0  80   0 - 37354 epoll_ Oct01 ?        00:01:13 /usr/sbin/sssd -f -D
0 S root     22256 22238  0  80   0 - 38389 epoll_ Oct01 ?        00:08:44 /usr/libexec/sssd/sssd_nss -d 0 --debug-to-files
0 S root     22257 22238  0  80   0 - 39231 epoll_ Oct01 ?        00:00:13 /usr/libexec/sssd/sssd_pam -d 0 --debug-to-files
0 S oracle   22347     1  0  80   0 - 1110602 sk_wai Oct14 ?      00:00:06 oracleBLOGSA2 (LOCAL=NO)
0 S oracle   22468     1  0  80   0 - 1110602 sk_wai Oct12 ?      00:02:25 oracleBLOGSA2 (LOCAL=NO)
0 S oracle   22579     1  0  80   0 - 1110402 poll_s 2015 ?       02:48:18 ora_pz99_BLOGSA2
0 S oracle   23050     1  0  80   0 - 1110603 sk_wai Oct13 ?      00:00:02 oracleBLOGSA2 (LOCAL=NO)
0 S oracle   23262     1  0  80   0 - 1129783 semtim Mar13 ?      00:04:55 ora_arc8_BLOGSA2
0 S oracle   23730     1  0  80   0 - 1110705 sk_wai 10:16 ?      00:00:31 oracleBLOGSA2 (LOCAL=NO)
0 S oracle   23808     1  0  80   0 - 1125652 semtim Mar13 ?      00:04:51 ora_arc3_BLOGSA2
0 S oracle   23900     1  0  80   0 - 1110602 sk_wai Oct15 ?      00:00:07 oracleBLOGSA2 (LOCAL=NO)
0 S oracle   23976     1  0  80   0 - 1110603 sk_wai Oct11 ?      00:03:28 oracleBLOGSA2 (LOCAL=NO)
0 S oracle   24059     1  0  80   0 - 1110602 sk_wai 04:50 ?      00:00:02 oracleBLOGSA2 (LOCAL=NO)
0 S oracle   24714     1  0  80   0 - 1117538 semtim Mar13 ?      01:01:33 ora_nsa2_BLOGSA2
0 S oracle   24933     1  0  80   0 - 1110859 sk_wai 15:49 ?      00:00:06 oracleBLOGSA2 (LOCAL=NO)
0 S oracle   25113     1  0  80   0 - 1110858 sk_wai Oct13 ?      00:00:10 oracleBLOGSA2 (LOCAL=NO)
0 S oracle   25564     1  0  80   0 - 1110601 sk_wai Oct11 ?      00:00:03 oracleBLOGSA2 (LOCAL=NO)
0 S oracle   25612     1  0  80   0 - 1110602 sk_wai Oct11 ?      00:00:30 oracleBLOGSA2 (LOCAL=NO)
0 S oracle   25842     1  0  80   0 - 1110602 sk_wai Oct14 ?      00:00:43 oracleBLOGSA2 (LOCAL=NO)
0 S oracle   25855     1  0  80   0 - 1110603 sk_wai Oct15 ?      00:00:08 oracleBLOGSA2 (LOCAL=NO)
0 S oracle   25869     1  0  80   0 - 1110603 sk_wai Oct11 ?      00:00:38 oracleBLOGSA2 (LOCAL=NO)
0 S oracle   26104     1  0  80   0 - 1110603 sk_wai Oct10 ?      00:21:17 oracleBLOGSA2 (LOCAL=NO)
5 S root     26186     1  0  80   0 - 33730 poll_s Oct08 ?        00:28:31 /usr/bin/ruby /usr/sbin/mcollectived --pid=/var/run/mcollectived.pid --config=/etc/mcollective/server.cfg
0 S oracle   26497     1  0  80   0 - 1111369 sk_wai Oct12 ?      00:00:05 oracleBLOGSA2 (LOCAL=NO)
0 S oracle   26751     1  0  80   0 - 1110857 sk_wai Oct14 ?      00:00:08 oracleBLOGSA2 (LOCAL=NO)
0 S oracle   26830     1  0  80   0 - 1110602 sk_wai Oct13 ?      00:00:08 oracleBLOGSA2 (LOCAL=NO)
0 S oracle   27250     1  0  80   0 - 1110859 sk_wai Oct14 ?      00:00:16 oracleBLOGSA2 (LOCAL=NO)
0 S oracle   28031     1  0  80   0 - 1110603 sk_wai Oct13 ?      00:00:08 oracleBLOGSA2 (LOCAL=NO)
0 S oracle   28319     1  0  80   0 - 1110602 sk_wai Oct11 ?      00:00:02 oracleBLOGSA2 (LOCAL=NO)
4 S root     28506  1690  0  80   0 - 25976 unix_s Sep16 ?        00:00:00 sshd: raupadhy [priv]
5 S raupadhy 28606 28506  0  80   0 - 25976 poll_s Sep16 ?        00:00:00 sshd: raupadhy@pts/0
0 S raupadhy 28607 28606  0  80   0 - 16060 wait   Sep16 pts/0    00:00:00 -bash
4 S root     28634 28607  0  80   0 - 36201 poll_s Sep16 pts/0    00:00:00 sudo -u oracle -H sslogger
4 S oracle   28635 28634  0  80   0 - 18321 n_tty_ Sep16 pts/0    00:00:00 sslogger
1 S oracle   28636 28635  0  80   0 - 18321 n_tty_ Sep16 pts/0    00:00:00 sslogger
4 S oracle   28637 28636  0  80   0 - 16324 wait   Sep16 pts/2    00:00:00 -
0 S oracle   28883     1  0  80   0 - 1109188 semtim 2015 ?       00:05:20 ora_emnc_BLOGSA2
0 S oracle   28940     1  0  80   0 - 1109745 semtim 2015 ?       00:06:24 ora_e000_BLOGSA2
0 S oracle   28944     1  0  80   0 - 1109745 semtim 2015 ?       00:06:22 ora_e001_BLOGSA2
0 S oracle   28948     1  0  80   0 - 1109438 semtim 2015 ?       00:06:25 ora_e002_BLOGSA2
0 S oracle   28957     1  0  80   0 - 1109436 semtim 2015 ?       00:06:24 ora_e003_BLOGSA2
0 S oracle   28961     1  0  80   0 - 1109719 semtim 2015 ?       00:58:48 ora_e004_BLOGSA2
0 S oracle   29050     1  0  80   0 - 1110603 sk_wai Oct15 ?      00:00:10 oracleBLOGSA2 (LOCAL=NO)
5 S root     29361     1  0  80   0 - 16853 poll_s Apr02 ?        00:06:00 sendmail: accepting connections
1 S smmsp    29371     1  0  80   0 - 14017 pause  Apr02 ?        00:00:04 sendmail: Queue runner@01:00:00 for /var/spool/clientmqueue
0 S oracle   29372     1  0  80   0 - 1110858 sk_wai 05:50 ?      00:00:10 oracleBLOGSA2 (LOCAL=NO)
0 S oracle   29476     1  0  80   0 - 1109754 semtim Aug19 ?      00:02:36 ora_q002_BLOGSA2
0 S oracle   29529     1  0  80   0 - 1111114 sk_wai Oct14 ?      00:00:06 oracleBLOGSA2 (LOCAL=NO)
0 S oracle   30026     1  0  80   0 - 1110600 sk_wai Oct14 ?      00:01:10 oracleBLOGSA2 (LOCAL=NO)
0 S oracle   30126 28637  0  80   0 - 14736 hrtime Sep16 pts/2    00:00:58 tail -100f alert_BLOGSA2.log
0 S oracle   30324     1  0  80   0 - 1110603 sk_wai Oct16 ?      00:00:03 oracleBLOGSA2 (LOCAL=NO)
0 S oracle   30484     1  0  80   0 - 1110603 sk_wai Oct14 ?      00:00:10 oracleBLOGSA2 (LOCAL=NO)
0 S oracle   30717     1  0  80   0 - 1110602 sk_wai Oct10 ?      00:04:31 oracleBLOGSA2 (LOCAL=NO)
0 S oracle   31072     1  0  80   0 - 1110602 sk_wai Oct15 ?      00:00:18 oracleBLOGSA2 (LOCAL=NO)
0 S oracle   31535     1  0  80   0 - 1110618 sk_wai 06:49 ?      00:00:01 oracleBLOGSA2 (LOCAL=NO)
0 S oracle   32166     1  0  80   0 - 1110603 sk_wai Oct12 ?      00:00:01 oracleBLOGSA2 (LOCAL=NO)
zzz ***Mon Oct 17 16:35:44 UTC 2016
F S UID        PID  PPID  C PRI  NI ADDR SZ WCHAN  STIME TTY          TIME CMD
4 S root         1     0  0  80   0 -  2590 poll_s  2015 ?        00:08:27 init [3]                                                                                                                                                           
1 S root         2     0  0  80   0 -     0 kthrea  2015 ?        00:00:00 [kthreadd]
1 S root         3     2  0 -40   - -     0 migrat  2015 ?        00:04:47 [migration/0]
1 S root         4     2  0  80   0 -     0 ksofti  2015 ?        00:31:07 [ksoftirqd/0]
5 S root         5     2  0 -40   - -     0 watchd  2015 ?        00:00:00 [watchdog/0]
1 S root         6     2  0 -40   - -     0 migrat  2015 ?        00:04:30 [migration/1]
1 S root         7     2  0  80   0 -     0 ksofti  2015 ?        00:41:20 [ksoftirqd/1]
5 S root         8     2  0 -40   - -     0 watchd  2015 ?        00:00:00 [watchdog/1]
1 S root         9     2  0 -40   - -     0 migrat  2015 ?        00:04:43 [migration/2]
1 S root        10     2  0  80   0 -     0 ksofti  2015 ?        00:39:39 [ksoftirqd/2]
5 S root        11     2  0 -40   - -     0 watchd  2015 ?        00:00:00 [watchdog/2]
1 S root        12     2  0 -40   - -     0 migrat  2015 ?        00:05:20 [migration/3]
1 S root        13     2  0  80   0 -     0 ksofti  2015 ?        00:41:04 [ksoftirqd/3]
5 S root        14     2  0 -40   - -     0 watchd  2015 ?        00:00:00 [watchdog/3]
1 S root        15     2  0  80   0 -     0 worker  2015 ?        00:18:09 [events/0]
1 S root        16     2  0  80   0 -     0 worker  2015 ?        00:19:04 [events/1]
1 S root        17     2  0  80   0 -     0 worker  2015 ?        00:21:18 [events/2]
1 S root        18     2  0  80   0 -     0 worker  2015 ?        00:46:36 [events/3]
1 S root        19     2  0  80   0 -     0 worker  2015 ?        00:00:00 [cpuset]
1 S root        20     2  0  80   0 -     0 worker  2015 ?        00:03:12 [khelper]
1 S root        21     2  0  80   0 -     0 worker  2015 ?        00:00:00 [netns]
1 S root        22     2  0  80   0 -     0 async_  2015 ?        00:00:00 [async/mgr]
1 S root        23     2  0  80   0 -     0 xenwat  2015 ?        00:00:00 [xenwatch]
1 S root        24     2  0  80   0 -     0 xb_wai  2015 ?        00:00:00 [xenbus]
1 S root        25     2  0  80   0 -     0 bdi_sy  2015 ?        00:00:41 [sync_supers]
1 S root        26     2  0  80   0 -     0 bdi_fo  2015 ?        00:01:10 [bdi-default]
1 S root        27     2  0  80   0 -     0 worker  2015 ?        00:00:00 [kintegrityd/0]
1 S root        28     2  0  80   0 -     0 worker  2015 ?        00:00:00 [kintegrityd/1]
1 S root        29     2  0  80   0 -     0 worker  2015 ?        00:00:00 [kintegrityd/2]
1 S root        30     2  0  80   0 -     0 worker  2015 ?        00:00:00 [kintegrityd/3]
1 S root        31     2  0  80   0 -     0 worker  2015 ?        00:00:10 [kblockd/0]
1 S root        32     2  0  80   0 -     0 worker  2015 ?        00:00:23 [kblockd/1]
1 S root        33     2  0  80   0 -     0 worker  2015 ?        00:00:19 [kblockd/2]
1 S root        34     2  0  80   0 -     0 worker  2015 ?        00:00:16 [kblockd/3]
1 S root        35     2  0  80   0 -     0 worker  2015 ?        00:00:00 [ata/0]
1 S root        36     2  0  80   0 -     0 worker  2015 ?        00:00:00 [ata/1]
1 S root        37     2  0  80   0 -     0 worker  2015 ?        00:00:00 [ata/2]
1 S root        38     2  0  80   0 -     0 worker  2015 ?        00:00:00 [ata/3]
1 S root        39     2  0  80   0 -     0 worker  2015 ?        00:00:00 [ata_aux]
1 S root        40     2  0  80   0 -     0 worker  2015 ?        00:00:00 [ksuspend_usbd]
1 S root        41     2  0  80   0 -     0 hub_th  2015 ?        00:00:00 [khubd]
1 S root        42     2  0  80   0 -     0 serio_  2015 ?        00:00:00 [kseriod]
1 S root        47     2  0  80   0 -     0 watchd  2015 ?        00:00:39 [khungtaskd]
1 S root        48     2  0  80   0 -     0 kswapd  2015 ?        00:42:25 [kswapd0]
1 S root        49     2  0  85   5 -     0 ksm_sc  2015 ?        00:00:00 [ksmd]
1 S root        50     2  0  80   0 -     0 worker  2015 ?        00:00:00 [aio/0]
1 S root        51     2  0  80   0 -     0 worker  2015 ?        00:00:00 [aio/1]
1 S root        52     2  0  80   0 -     0 worker  2015 ?        00:00:00 [aio/2]
1 S root        53     2  0  80   0 -     0 worker  2015 ?        00:00:00 [aio/3]
1 S root        54     2  0  80   0 -     0 worker  2015 ?        00:00:00 [crypto/0]
1 S root        55     2  0  80   0 -     0 worker  2015 ?        00:00:00 [crypto/1]
1 S root        56     2  0  80   0 -     0 worker  2015 ?        00:00:00 [crypto/2]
1 S root        57     2  0  80   0 -     0 worker  2015 ?        00:00:00 [crypto/3]
1 S root        63     2  0  80   0 -     0 khvcd   2015 ?        00:00:00 [khvcd]
1 S root        64     2  0  80   0 -     0 worker  2015 ?        00:00:00 [kpsmoused]
1 S root        65     2  0  80   0 -     0 worker  2015 ?        00:00:00 [kstriped]
1 S root        66     2  0  80   0 -     0 worker  2015 ?        00:00:00 [ksnapd]
1 S root        67     2  0  80   0 -     0 worker  2015 ?        00:00:00 [usbhid_resumer]
1 S root       105     2  0  80   0 -     0 kjourn  2015 ?        00:00:10 [kjournald]
5 S root       150     1  0  76  -4 -  3174 poll_s  2015 ?        00:00:00 /sbin/udevd -d
0 S oracle     873     1  0  80   0 - 1110859 sk_wai Oct11 ?      00:00:06 oracleBLOGSA2 (LOCAL=NO)
1 S root       952     2  0  80   0 -     0 bdi_wr  2015 ?        00:06:57 [flush-202:0]
